Program,Year,Week Ending,State ANSI,County,County ANSI,Value,CV (%)
SURVEY,1940,,18,CLAY,21,39.5,
SURVEY,1940,,18,FOUNTAIN,45,30.7,
SURVEY,1940,,18,MONTGOMERY,107,33.7,
SURVEY,1940,,18,OWEN,119,30.8,
SURVEY,1940,,18,PARKE,121,37.6,
SURVEY,1940,,18,PUTNAM,133,35.7,
SURVEY,1940,,18,TIPPECANOE,157,35.7,
SURVEY,1940,,18,VERMILLION,165,41.6,
SURVEY,1940,,18,VIGO,167,35.6,
SURVEY,1940,,18,WARREN,171,39.6,
SURVEY,1939,,18,BARTHOLOMEW,5,47.5,
SURVEY,1939,,18,BOONE,11,57.4,
SURVEY,1939,,18,CLINTON,23,57.7,
SURVEY,1939,,18,DECATUR,31,52.9,
SURVEY,1939,,18,GRANT,53,58.4,
SURVEY,1939,,18,HAMILTON,57,60.3,
SURVEY,1939,,18,HANCOCK,59,55.6,
SURVEY,1939,,18,HENDRICKS,63,54.4,
SURVEY,1939,,18,HOWARD,67,63.2,
SURVEY,1939,,18,JOHNSON,81,57.4,
SURVEY,1939,,18,MADISON,95,57.9,
SURVEY,1939,,18,MARION,97,50.2,
SURVEY,1939,,18,MORGAN,109,52.9,
SURVEY,1939,,18,RUSH,139,61,
SURVEY,1939,,18,SHELBY,145,52.2,
SURVEY,1939,,18,TIPTON,159,68.2,
SURVEY,1939,,18,BLACKFORD,9,51.1,
SURVEY,1939,,18,DELAWARE,35,58.4,
SURVEY,1939,,18,FAYETTE,41,61,
SURVEY,1939,,18,HENRY,65,59.9,
SURVEY,1939,,18,JAY,75,47.7,
SURVEY,1939,,18,RANDOLPH,135,55,
SURVEY,1939,,18,UNION,161,69.9,
SURVEY,1939,,18,WAYNE,177,58.8,
SURVEY,1939,,18,CARROLL,15,59.1,
SURVEY,1939,,18,CASS,17,54.4,
SURVEY,1939,,18,ELKHART,39,54.5,
SURVEY,1939,,18,FULTON,49,48.9,
SURVEY,1939,,18,KOSCIUSKO,85,54.7,
SURVEY,1939,,18,MARSHALL,99,51.8,
SURVEY,1939,,18,MIAMI,103,56.7,
SURVEY,1939,,18,ST. JOSEPH,141,49.4,
SURVEY,1939,,18,WABASH,169,58.5,
SURVEY,1939,,18,ADAMS,1,55.2,
SURVEY,1939,,18,ALLEN,3,52.7,
SURVEY,1939,,18,DE KALB,33,52.3,
SURVEY,1939,,18,HUNTINGTON,69,56.4,
SURVEY,1939,,18,LAGRANGE,87,50.5,
SURVEY,1939,,18,NOBLE,113,55.6,
SURVEY,1939,,18,STEUBEN,151,54.3,
SURVEY,1939,,18,WELLS,179,55.9,
SURVEY,1939,,18,WHITLEY,183,51,
SURVEY,1939,,18,BENTON,7,52.4,
SURVEY,1939,,18,JASPER,73,48.9,
SURVEY,1939,,18,LA PORTE,91,47.7,
SURVEY,1939,,18,LAKE,89,49.9,
SURVEY,1939,,18,NEWTON,111,50.2,
SURVEY,1939,,18,PORTER,127,52,
SURVEY,1939,,18,PULASKI,131,45.8,
SURVEY,1939,,18,STARKE,149,45.7,
SURVEY,1939,,18,WHITE,181,50.1,
SURVEY,1939,,18,BROWN,13,28.6,
SURVEY,1939,,18,CRAWFORD,25,26.9,
SURVEY,1939,,18,FLOYD,43,31.5,
SURVEY,1939,,18,HARRISON,61,30.4,
SURVEY,1939,,18,JACKSON,71,38.8,
SURVEY,1939,,18,LAWRENCE,93,34.8,
SURVEY,1939,,18,MONROE,105,32.3,
SURVEY,1939,,18,ORANGE,117,32.5,
SURVEY,1939,,18,PERRY,123,31.3,
SURVEY,1939,,18,WASHINGTON,175,33.3,
SURVEY,1939,,18,CLARK,19,35,
SURVEY,1939,,18,DEARBORN,29,35.4,
SURVEY,1939,,18,FRANKLIN,47,51.2,
SURVEY,1939,,18,JEFFERSON,77,27.8,
SURVEY,1939,,18,JENNINGS,79,27.5,
SURVEY,1939,,18,OHIO,115,44.7,
SURVEY,1939,,18,RIPLEY,137,31.9,
SURVEY,1939,,18,SCOTT,143,31.2,
SURVEY,1939,,18,SWITZERLAND,155,31.2,
SURVEY,1939,,18,DAVIESS,27,37.9,
SURVEY,1939,,18,DUBOIS,37,37.9,
SURVEY,1939,,18,GIBSON,51,40.7,
SURVEY,1939,,18,GREENE,55,41.8,
SURVEY,1939,,18,KNOX,83,40.8,
SURVEY,1939,,18,MARTIN,101,37.9,
SURVEY,1939,,18,PIKE,125,30.5,
SURVEY,1939,,18,POSEY,129,42.1,
SURVEY,1939,,18,SPENCER,147,35.5,
SURVEY,1939,,18,SULLIVAN,153,38.1,
SURVEY,1939,,18,VANDERBURGH,163,46.1,
SURVEY,1939,,18,WARRICK,173,29.5,
SURVEY,1939,,18,CLAY,21,44,
SURVEY,1939,,18,FOUNTAIN,45,49.3,
SURVEY,1939,,18,MONTGOMERY,107,54.2,
SURVEY,1939,,18,OWEN,119,39,
SURVEY,1939,,18,PARKE,121,50.9,
SURVEY,1939,,18,PUTNAM,133,49.7,
SURVEY,1939,,18,TIPPECANOE,157,51.7,
SURVEY,1939,,18,VERMILLION,165,47.7,
SURVEY,1939,,18,VIGO,167,39.3,
SURVEY,1939,,18,WARREN,171,50.2,
SURVEY,1938,,18,BARTHOLOMEW,5,39.4,
SURVEY,1938,,18,BOONE,11,42.5,
SURVEY,1938,,18,CLINTON,23,45.7,
SURVEY,1938,,18,DECATUR,31,44.6,
SURVEY,1938,,18,GRANT,53,48.7,
SURVEY,1938,,18,HAMILTON,57,46.7,
SURVEY,1938,,18,HANCOCK,59,35.4,
SURVEY,1938,,18,HENDRICKS,63,36.3,
SURVEY,1938,,18,HOWARD,67,49.8,
SURVEY,1938,,18,JOHNSON,81,43.7,
SURVEY,1938,,18,MADISON,95,47.7,
SURVEY,1938,,18,MARION,97,36.3,
SURVEY,1938,,18,MORGAN,109,36.8,
SURVEY,1938,,18,RUSH,139,48.7,
SURVEY,1938,,18,SHELBY,145,40.5,
SURVEY,1938,,18,TIPTON,159,49.7,
SURVEY,1938,,18,BLACKFORD,9,37.4,
SURVEY,1938,,18,DELAWARE,35,48.7,
SURVEY,1938,,18,FAYETTE,41,47.8,
SURVEY,1938,,18,HENRY,65,41.5,
SURVEY,1938,,18,JAY,75,36.4,
SURVEY,1938,,18,RANDOLPH,135,40.4,
SURVEY,1938,,18,UNION,161,51.8,
SURVEY,1938,,18,WAYNE,177,45.6,
SURVEY,1938,,18,CARROLL,15,50.7,
SURVEY,1938,,18,CASS,17,50.8,
SURVEY,1938,,18,ELKHART,39,38.4,
SURVEY,1938,,18,FULTON,49,45.7,
SURVEY,1938,,18,KOSCIUSKO,85,44.6,
SURVEY,1938,,18,MARSHALL,99,44.7,
SURVEY,1938,,18,MIAMI,103,52.9,
SURVEY,1938,,18,ST. JOSEPH,141,39.4,
SURVEY,1938,,18,WABASH,169,49.7,
SURVEY,1938,,18,ADAMS,1,48.7,
SURVEY,1938,,18,ALLEN,3,43.6,
SURVEY,1938,,18,DE KALB,33,39.5,
SURVEY,1938,,18,HUNTINGTON,69,47.7,
SURVEY,1938,,18,LAGRANGE,87,39.4,
SURVEY,1938,,18,NOBLE,113,40.5,
SURVEY,1938,,18,STEUBEN,151,44.6,
SURVEY,1938,,18,WELLS,179,49.8,
SURVEY,1938,,18,WHITLEY,183,41.5,
SURVEY,1938,,18,BENTON,7,45.7,
SURVEY,1938,,18,JASPER,73,37.4,
SURVEY,1938,,18,LA PORTE,91,40.4,
SURVEY,1938,,18,LAKE,89,43.7,
SURVEY,1938,,18,NEWTON,111,43.6,
SURVEY,1938,,18,PORTER,127,43.6,
SURVEY,1938,,18,PULASKI,131,37.4,
SURVEY,1938,,18,STARKE,149,41.4,
SURVEY,1938,,18,WHITE,181,43.6,
SURVEY,1938,,18,BROWN,13,28.9,
SURVEY,1938,,18,CRAWFORD,25,29.1,
SURVEY,1938,,18,FLOYD,43,36.5,
SURVEY,1938,,18,HARRISON,61,33.2,
SURVEY,1938,,18,JACKSON,71,37,
SURVEY,1938,,18,LAWRENCE,93,38,
SURVEY,1938,,18,MONROE,105,35.3,
SURVEY,1938,,18,ORANGE,117,39.4,
SURVEY,1938,,18,PERRY,123,30.1,
SURVEY,1938,,18,WASHINGTON,175,33.2,
SURVEY,1938,,18,CLARK,19,40.5,
SURVEY,1938,,18,DEARBORN,29,39.3,
SURVEY,1938,,18,FRANKLIN,47,45.4,
SURVEY,1938,,18,JEFFERSON,77,35.2,
SURVEY,1938,,18,JENNINGS,79,33,
SURVEY,1938,,18,OHIO,115,41.3,
SURVEY,1938,,18,RIPLEY,137,35.1,
SURVEY,1938,,18,SCOTT,143,33.1,
SURVEY,1938,,18,SWITZERLAND,155,30.2,
SURVEY,1938,,18,DAVIESS,27,33.3,
SURVEY,1938,,18,DUBOIS,37,35.4,
SURVEY,1938,,18,GIBSON,51,35.1,
SURVEY,1938,,18,GREENE,55,32,
SURVEY,1938,,18,KNOX,83,31.2,
SURVEY,1938,,18,MARTIN,101,34.9,
SURVEY,1938,,18,PIKE,125,29.5,
SURVEY,1938,,18,POSEY,129,36.3,
SURVEY,1938,,18,SPENCER,147,35.1,
SURVEY,1938,,18,SULLIVAN,153,32.9,
SURVEY,1938,,18,VANDERBURGH,163,46.6,
SURVEY,1938,,18,WARRICK,173,35.3,
SURVEY,1938,,18,CLAY,21,36.8,
SURVEY,1938,,18,FOUNTAIN,45,34.7,
SURVEY,1938,,18,MONTGOMERY,107,41.5,
SURVEY,1938,,18,OWEN,119,26.3,
SURVEY,1938,,18,PARKE,121,32,
SURVEY,1938,,18,PUTNAM,133,40.5,
SURVEY,1938,,18,TIPPECANOE,157,40,
SURVEY,1938,,18,VERMILLION,165,34.9,
SURVEY,1938,,18,VIGO,167,32.2,
SURVEY,1938,,18,WARREN,171,42.2,
SURVEY,1937,,18,BARTHOLOMEW,5,49.2,
SURVEY,1937,,18,BOONE,11,47.3,
SURVEY,1937,,18,CLINTON,23,50.2,
SURVEY,1937,,18,DECATUR,31,43.5,
SURVEY,1937,,18,GRANT,53,50.1,
SURVEY,1937,,18,HAMILTON,57,52,
SURVEY,1937,,18,HANCOCK,59,55.8,
SURVEY,1937,,18,HENDRICKS,63,45.4,
SURVEY,1937,,18,HOWARD,67,58.7,
SURVEY,1937,,18,JOHNSON,81,52,
SURVEY,1937,,18,MADISON,95,57.7,
SURVEY,1937,,18,MARION,97,49.2,
SURVEY,1937,,18,MORGAN,109,44.9,
SURVEY,1937,,18,RUSH,139,57.7,
SURVEY,1937,,18,SHELBY,145,47.3,
SURVEY,1937,,18,TIPTON,159,57.8,
SURVEY,1937,,18,BLACKFORD,9,42.6,
SURVEY,1937,,18,DELAWARE,35,50.1,
SURVEY,1937,,18,FAYETTE,41,57.7,
SURVEY,1937,,18,HENRY,65,50.1,
SURVEY,1937,,18,JAY,75,37.8,
SURVEY,1937,,18,RANDOLPH,135,58.6,
SURVEY,1937,,18,UNION,161,56.7,
SURVEY,1937,,18,WAYNE,177,58.7,
SURVEY,1937,,18,CARROLL,15,49,
SURVEY,1937,,18,CASS,17,45.4,
SURVEY,1937,,18,ELKHART,39,45.4,
SURVEY,1937,,18,FULTON,49,42.6,
SURVEY,1937,,18,KOSCIUSKO,85,45.4,
SURVEY,1937,,18,MARSHALL,99,47.3,
SURVEY,1937,,18,MIAMI,103,52,
SURVEY,1937,,18,ST. JOSEPH,141,47.3,
SURVEY,1937,,18,WABASH,169,47.3,
SURVEY,1937,,18,ADAMS,1,41.6,
SURVEY,1937,,18,ALLEN,3,37.9,
SURVEY,1937,,18,DE KALB,33,39.7,
SURVEY,1937,,18,HUNTINGTON,69,47.3,
SURVEY,1937,,18,LAGRANGE,87,40.7,
SURVEY,1937,,18,NOBLE,113,44.4,
SURVEY,1937,,18,STEUBEN,151,40.7,
SURVEY,1937,,18,WELLS,179,39.8,
SURVEY,1937,,18,WHITLEY,183,43.5,
SURVEY,1937,,18,BENTON,7,49.1,
SURVEY,1937,,18,JASPER,73,39.8,
SURVEY,1937,,18,LA PORTE,91,45.4,
SURVEY,1937,,18,LAKE,89,41.6,
SURVEY,1937,,18,NEWTON,111,43.5,
SURVEY,1937,,18,PORTER,127,41.6,
SURVEY,1937,,18,PULASKI,131,41.6,
SURVEY,1937,,18,STARKE,149,34.1,
SURVEY,1937,,18,WHITE,181,46.4,
SURVEY,1937,,18,BROWN,13,31.3,
SURVEY,1937,,18,CRAWFORD,25,30.3,
SURVEY,1937,,18,FLOYD,43,39.8,
SURVEY,1937,,18,HARRISON,61,34,
SURVEY,1937,,18,JACKSON,71,42.1,
SURVEY,1937,,18,LAWRENCE,93,40.3,
SURVEY,1937,,18,MONROE,105,39.8,
SURVEY,1937,,18,ORANGE,117,34.1,
SURVEY,1937,,18,PERRY,123,29.4,
SURVEY,1937,,18,WASHINGTON,175,34.1,
SURVEY,1937,,18,CLARK,19,37.9,
SURVEY,1937,,18,DEARBORN,29,36,
SURVEY,1937,,18,FRANKLIN,47,44.3,
SURVEY,1937,,18,JEFFERSON,77,36.9,
SURVEY,1937,,18,JENNINGS,79,39.4,
SURVEY,1937,,18,OHIO,115,43.8,
SURVEY,1937,,18,RIPLEY,137,35.9,
SURVEY,1937,,18,SCOTT,143,34,
SURVEY,1937,,18,SWITZERLAND,155,43.6,
SURVEY,1937,,18,DAVIESS,27,35.2,
SURVEY,1937,,18,DUBOIS,37,35.6,
SURVEY,1937,,18,GIBSON,51,40.7,
SURVEY,1937,,18,GREENE,55,38.7,
SURVEY,1937,,18,KNOX,83,38.7,
SURVEY,1937,,18,MARTIN,101,35.6,
SURVEY,1937,,18,PIKE,125,33.8,
SURVEY,1937,,18,POSEY,129,42.8,
SURVEY,1937,,18,SPENCER,147,36.8,
SURVEY,1937,,18,SULLIVAN,153,38.1,
SURVEY,1937,,18,VANDERBURGH,163,43.4,
SURVEY,1937,,18,WARRICK,173,34.1,
SURVEY,1937,,18,CLAY,21,37.6,
SURVEY,1937,,18,FOUNTAIN,45,47.5,
SURVEY,1937,,18,MONTGOMERY,107,48.3,
SURVEY,1937,,18,OWEN,119,36.5,
SURVEY,1937,,18,PARKE,121,48.2,
SURVEY,1937,,18,PUTNAM,133,44.5,
SURVEY,1937,,18,TIPPECANOE,157,44.2,
SURVEY,1937,,18,VERMILLION,165,40.1,
SURVEY,1937,,18,VIGO,167,39.7,
SURVEY,1937,,18,WARREN,171,46.9,
SURVEY,1936,,18,BARTHOLOMEW,5,21.8,
SURVEY,1936,,18,BOONE,11,24.7,
SURVEY,1936,,18,CLINTON,23,30.7,
SURVEY,1936,,18,DECATUR,31,25.7,
SURVEY,1936,,18,GRANT,53,33.7,
SURVEY,1936,,18,HAMILTON,57,25.7,
SURVEY,1936,,18,HANCOCK,59,23.7,
SURVEY,1936,,18,HENDRICKS,63,30.7,
SURVEY,1936,,18,HOWARD,67,30.7,
SURVEY,1936,,18,JOHNSON,81,28.7,
SURVEY,1936,,18,MADISON,95,28.7,
SURVEY,1936,,18,MARION,97,22.7,
SURVEY,1936,,18,MORGAN,109,33.9,
SURVEY,1936,,18,RUSH,139,31.7,
SURVEY,1936,,18,SHELBY,145,19.8,
SURVEY,1936,,18,TIPTON,159,37.6,
SURVEY,1936,,18,BLACKFORD,9,29.7,
SURVEY,1936,,18,DELAWARE,35,28.7,
SURVEY,1936,,18,FAYETTE,41,31.7,
SURVEY,1936,,18,HENRY,65,25.7,
SURVEY,1936,,18,JAY,75,30.7,
SURVEY,1936,,18,RANDOLPH,135,31.6,
SURVEY,1936,,18,UNION,161,33.6,
SURVEY,1936,,18,WAYNE,177,27.7,
SURVEY,1936,,18,CARROLL,15,27.5,
SURVEY,1936,,18,CASS,17,25.7,
SURVEY,1936,,18,ELKHART,39,20.7,
SURVEY,1936,,18,FULTON,49,16.8,
SURVEY,1936,,18,KOSCIUSKO,85,20.8,
SURVEY,1936,,18,MARSHALL,99,22.8,
SURVEY,1936,,18,MIAMI,103,28.7,
SURVEY,1936,,18,ST. JOSEPH,141,23.7,
SURVEY,1936,,18,WABASH,169,28.7,
SURVEY,1936,,18,ADAMS,1,35.6,
SURVEY,1936,,18,ALLEN,3,34.6,
SURVEY,1936,,18,DE KALB,33,29.6,
SURVEY,1936,,18,HUNTINGTON,69,31.7,
SURVEY,1936,,18,LAGRANGE,87,19.8,
SURVEY,1936,,18,NOBLE,113,29.7,
SURVEY,1936,,18,STEUBEN,151,19.8,
SURVEY,1936,,18,WELLS,179,35.6,
SURVEY,1936,,18,WHITLEY,183,26.7,
SURVEY,1936,,18,BENTON,7,23.7,
SURVEY,1936,,18,JASPER,73,21.7,
SURVEY,1936,,18,LA PORTE,91,16.8,
SURVEY,1936,,18,LAKE,89,21.7,
SURVEY,1936,,18,NEWTON,111,25.7,
SURVEY,1936,,18,PORTER,127,18.8,
SURVEY,1936,,18,PULASKI,131,17.8,
SURVEY,1936,,18,STARKE,149,20.8,
SURVEY,1936,,18,WHITE,181,24.7,
SURVEY,1936,,18,BROWN,13,24.8,
SURVEY,1936,,18,CRAWFORD,25,13.9,
SURVEY,1936,,18,FLOYD,43,22.8,
SURVEY,1936,,18,HARRISON,61,17.8,
SURVEY,1936,,18,JACKSON,71,29.3,
SURVEY,1936,,18,LAWRENCE,93,24.5,
SURVEY,1936,,18,MONROE,105,27.6,
SURVEY,1936,,18,ORANGE,117,21.8,
SURVEY,1936,,18,PERRY,123,13.9,
SURVEY,1936,,18,WASHINGTON,175,21.8,
SURVEY,1936,,18,CLARK,19,24.7,
SURVEY,1936,,18,DEARBORN,29,14.8,
SURVEY,1936,,18,FRANKLIN,47,21.6,
SURVEY,1936,,18,JEFFERSON,77,22.8,
SURVEY,1936,,18,JENNINGS,79,28.5,
SURVEY,1936,,18,OHIO,115,24.9,
SURVEY,1936,,18,RIPLEY,137,19.7,
SURVEY,1936,,18,SCOTT,143,23.7,
SURVEY,1936,,18,SWITZERLAND,155,21.9,
SURVEY,1936,,18,DAVIESS,27,25.6,
SURVEY,1936,,18,DUBOIS,37,21.4,
SURVEY,1936,,18,GIBSON,51,26.6,
SURVEY,1936,,18,GREENE,55,28.1,
SURVEY,1936,,18,KNOX,83,27.2,
SURVEY,1936,,18,MARTIN,101,25.4,
SURVEY,1936,,18,PIKE,125,22.4,
SURVEY,1936,,18,POSEY,129,23,
SURVEY,1936,,18,SPENCER,147,18.8,
SURVEY,1936,,18,SULLIVAN,153,21,
SURVEY,1936,,18,VANDERBURGH,163,18.8,
SURVEY,1936,,18,WARRICK,173,22.7,
SURVEY,1936,,18,CLAY,21,24.4,
SURVEY,1936,,18,FOUNTAIN,45,19.2,
SURVEY,1936,,18,MONTGOMERY,107,25.7,
SURVEY,1936,,18,OWEN,119,26.1,
SURVEY,1936,,18,PARKE,121,25.6,
SURVEY,1936,,18,PUTNAM,133,27.7,
SURVEY,1936,,18,TIPPECANOE,157,27.4,
SURVEY,1936,,18,VERMILLION,165,21,
SURVEY,1936,,18,VIGO,167,23.5,
SURVEY,1936,,18,WARREN,171,24.3,
SURVEY,1935,,18,BARTHOLOMEW,5,38.3,
SURVEY,1935,,18,BOONE,11,37.4,
SURVEY,1935,,18,CLINTON,23,42.1,
SURVEY,1935,,18,DECATUR,31,42.1,
SURVEY,1935,,18,GRANT,53,42.1,
SURVEY,1935,,18,HAMILTON,57,41.2,
SURVEY,1935,,18,HANCOCK,59,42.1,
SURVEY,1935,,18,HENDRICKS,63,35.6,
SURVEY,1935,,18,HOWARD,67,46.8,
SURVEY,1935,,18,JOHNSON,81,41.2,
SURVEY,1935,,18,MADISON,95,46.8,
SURVEY,1935,,18,MARION,97,36.5,
SURVEY,1935,,18,MORGAN,109,37,
SURVEY,1935,,18,RUSH,139,48.7,
SURVEY,1935,,18,SHELBY,145,40.2,
SURVEY,1935,,18,TIPTON,159,49.6,
SURVEY,1935,,18,BLACKFORD,9,39.3,
SURVEY,1935,,18,DELAWARE,35,46.8,
SURVEY,1935,,18,FAYETTE,41,46.8,
SURVEY,1935,,18,HENRY,65,43.1,
SURVEY,1935,,18,JAY,75,44.9,
SURVEY,1935,,18,RANDOLPH,135,46.8,
SURVEY,1935,,18,UNION,161,44.9,
SURVEY,1935,,18,WAYNE,177,48.7,
SURVEY,1935,,18,CARROLL,15,41.9,
SURVEY,1935,,18,CASS,17,39.3,
SURVEY,1935,,18,ELKHART,39,38.3,
SURVEY,1935,,18,FULTON,49,38.4,
SURVEY,1935,,18,KOSCIUSKO,85,40.2,
SURVEY,1935,,18,MARSHALL,99,35.6,
SURVEY,1935,,18,MIAMI,103,39.3,
SURVEY,1935,,18,ST. JOSEPH,141,35.6,
SURVEY,1935,,18,WABASH,169,43,
SURVEY,1935,,18,ADAMS,1,44.9,
SURVEY,1935,,18,ALLEN,3,44,
SURVEY,1935,,18,DE KALB,33,38.4,
SURVEY,1935,,18,HUNTINGTON,69,41.2,
SURVEY,1935,,18,LAGRANGE,87,39.3,
SURVEY,1935,,18,NOBLE,113,43,
SURVEY,1935,,18,STEUBEN,151,38.4,
SURVEY,1935,,18,WELLS,179,44.9,
SURVEY,1935,,18,WHITLEY,183,40.3,
SURVEY,1935,,18,BENTON,7,42.1,
SURVEY,1935,,18,JASPER,73,32.7,
SURVEY,1935,,18,LA PORTE,91,33.7,
SURVEY,1935,,18,LAKE,89,33.7,
SURVEY,1935,,18,NEWTON,111,40.2,
SURVEY,1935,,18,PORTER,127,32.8,
SURVEY,1935,,18,PULASKI,131,37.4,
SURVEY,1935,,18,STARKE,149,32.7,
SURVEY,1935,,18,WHITE,181,42.1,
SURVEY,1935,,18,BROWN,13,32.6,
SURVEY,1935,,18,CRAWFORD,25,27.2,
SURVEY,1935,,18,FLOYD,43,35.5,
SURVEY,1935,,18,HARRISON,61,30.9,
SURVEY,1935,,18,JACKSON,71,31.4,
SURVEY,1935,,18,LAWRENCE,93,31.4,
SURVEY,1935,,18,MONROE,105,29.9,
SURVEY,1935,,18,ORANGE,117,29.9,
SURVEY,1935,,18,PERRY,123,28,
SURVEY,1935,,18,WASHINGTON,175,31.8,
SURVEY,1935,,18,CLARK,19,33.7,
SURVEY,1935,,18,DEARBORN,29,32.7,
SURVEY,1935,,18,FRANKLIN,47,44.6,
SURVEY,1935,,18,JEFFERSON,77,32.8,
SURVEY,1935,,18,JENNINGS,79,32.5,
SURVEY,1935,,18,OHIO,115,37.5,
SURVEY,1935,,18,RIPLEY,137,32.7,
SURVEY,1935,,18,SCOTT,143,25.2,
SURVEY,1935,,18,SWITZERLAND,155,33.6,
SURVEY,1935,,18,DAVIESS,27,23.7,
SURVEY,1935,,18,DUBOIS,37,26.8,
SURVEY,1935,,18,GIBSON,51,29.2,
SURVEY,1935,,18,GREENE,55,32.7,
SURVEY,1935,,18,KNOX,83,30.8,
SURVEY,1935,,18,MARTIN,101,28.6,
SURVEY,1935,,18,PIKE,125,28.6,
SURVEY,1935,,18,POSEY,129,28.5,
SURVEY,1935,,18,SPENCER,147,28,
SURVEY,1935,,18,SULLIVAN,153,29.4,
SURVEY,1935,,18,VANDERBURGH,163,33.6,
SURVEY,1935,,18,WARRICK,173,25.2,
SURVEY,1935,,18,CLAY,21,27.8,
SURVEY,1935,,18,FOUNTAIN,45,33.1,
SURVEY,1935,,18,MONTGOMERY,107,37.4,
SURVEY,1935,,18,OWEN,119,27.6,
SURVEY,1935,,18,PARKE,121,34,
SURVEY,1935,,18,PUTNAM,133,32.8,
SURVEY,1935,,18,TIPPECANOE,157,39.1,
SURVEY,1935,,18,VERMILLION,165,27,
SURVEY,1935,,18,VIGO,167,31.8,
SURVEY,1935,,18,WARREN,171,36.1,
SURVEY,1934,,18,BARTHOLOMEW,5,34.3,
SURVEY,1934,,18,BOONE,11,35.7,
SURVEY,1934,,18,CLINTON,23,37.5,
SURVEY,1934,,18,DECATUR,31,37.1,
SURVEY,1934,,18,GRANT,53,34,
SURVEY,1934,,18,HAMILTON,57,37.7,
SURVEY,1934,,18,HANCOCK,59,40.3,
SURVEY,1934,,18,HENDRICKS,63,37.3,
SURVEY,1934,,18,HOWARD,67,42.4,
SURVEY,1934,,18,JOHNSON,81,42.1,
SURVEY,1934,,18,MADISON,95,37.1,
SURVEY,1934,,18,MARION,97,30.7,
SURVEY,1934,,18,MORGAN,109,36.5,
SURVEY,1934,,18,RUSH,139,41.4,
SURVEY,1934,,18,SHELBY,145,33.5,
SURVEY,1934,,18,TIPTON,159,45,
SURVEY,1934,,18,BLACKFORD,9,22.4,
SURVEY,1934,,18,DELAWARE,35,28.9,
SURVEY,1934,,18,FAYETTE,41,33.7,
SURVEY,1934,,18,HENRY,65,32.2,
SURVEY,1934,,18,JAY,75,19.4,
SURVEY,1934,,18,RANDOLPH,135,28.9,
SURVEY,1934,,18,UNION,161,40.4,
SURVEY,1934,,18,WAYNE,177,30.3,
SURVEY,1934,,18,CARROLL,15,34,
SURVEY,1934,,18,CASS,17,26.8,
SURVEY,1934,,18,ELKHART,39,16.9,
SURVEY,1934,,18,FULTON,49,15.9,
SURVEY,1934,,18,KOSCIUSKO,85,16.9,
SURVEY,1934,,18,MARSHALL,99,16,
SURVEY,1934,,18,MIAMI,103,31.7,
SURVEY,1934,,18,ST. JOSEPH,141,19,
SURVEY,1934,,18,WABASH,169,28.8,
SURVEY,1934,,18,ADAMS,1,22.8,
SURVEY,1934,,18,ALLEN,3,31.4,
SURVEY,1934,,18,DE KALB,33,28.6,
SURVEY,1934,,18,HUNTINGTON,69,28.5,
SURVEY,1934,,18,LAGRANGE,87,12.8,
SURVEY,1934,,18,NOBLE,113,23.3,
SURVEY,1934,,18,STEUBEN,151,19.4,
SURVEY,1934,,18,WELLS,179,26.5,
SURVEY,1934,,18,WHITLEY,183,22.8,
SURVEY,1934,,18,BENTON,7,20.4,
SURVEY,1934,,18,JASPER,73,15,
SURVEY,1934,,18,LA PORTE,91,12.7,
SURVEY,1934,,18,LAKE,89,10.1,
SURVEY,1934,,18,NEWTON,111,16.1,
SURVEY,1934,,18,PORTER,127,11.7,
SURVEY,1934,,18,PULASKI,131,14.3,
SURVEY,1934,,18,STARKE,149,15.4,
SURVEY,1934,,18,WHITE,181,21.8,
SURVEY,1934,,18,BROWN,13,25.3,
SURVEY,1934,,18,CRAWFORD,25,24,
SURVEY,1934,,18,FLOYD,43,24.7,
SURVEY,1934,,18,HARRISON,61,26,
SURVEY,1934,,18,JACKSON,71,26.6,
SURVEY,1934,,18,LAWRENCE,93,28.4,
SURVEY,1934,,18,MONROE,105,28.4,
SURVEY,1934,,18,ORANGE,117,26.2,
SURVEY,1934,,18,PERRY,123,29.9,
SURVEY,1934,,18,WASHINGTON,175,22.7,
SURVEY,1934,,18,CLARK,19,20,
SURVEY,1934,,18,DEARBORN,29,15.6,
SURVEY,1934,,18,FRANKLIN,47,23.7,
SURVEY,1934,,18,JEFFERSON,77,18.1,
SURVEY,1934,,18,JENNINGS,79,22.7,
SURVEY,1934,,18,OHIO,115,15.7,
SURVEY,1934,,18,RIPLEY,137,20,
SURVEY,1934,,18,SCOTT,143,20.1,
SURVEY,1934,,18,SWITZERLAND,155,11.4,
SURVEY,1934,,18,DAVIESS,27,31,
SURVEY,1934,,18,DUBOIS,37,32.9,
SURVEY,1934,,18,GIBSON,51,33.1,
SURVEY,1934,,18,GREENE,55,30.3,
SURVEY,1934,,18,KNOX,83,32.9,
SURVEY,1934,,18,MARTIN,101,30.9,
SURVEY,1934,,18,PIKE,125,27.5,
SURVEY,1934,,18,POSEY,129,31.6,
SURVEY,1934,,18,SPENCER,147,26.6,
SURVEY,1934,,18,SULLIVAN,153,32.6,
SURVEY,1934,,18,VANDERBURGH,163,31.4,
SURVEY,1934,,18,WARRICK,173,28,
SURVEY,1934,,18,CLAY,21,34.4,
SURVEY,1934,,18,FOUNTAIN,45,18.9,
